"Theoretical.MW";"Structure0";"Structure";"unsatUA";"GlcA";"GlcN";"Ac";"SO3";"anhydro";"Adductive";"Man";"dp";"isotopic.peak"
435.06827;"[0,1,1,0,1,0]-[0]";"[0,1,1,0,1,0]";0;1;1;0;1;0;0;0;2;1
515.02508;"[0,1,1,0,2,0]-[0]";"[0,1,1,0,2,0]";0;1;1;0;2;0;0;0;2;1
594.98189;"[0,1,1,0,3,0]-[0]";"[0,1,1,0,3,0]";0;1;1;0;3;0;0;0;2;1
674.9387;"[0,1,1,0,4,0]-[0]";"[0,1,1,0,4,0]";0;1;1;0;4;0;0;0;2;1
397.12202;"[0,1,1,1,0,0]-[0]";"[0,1,1,1,0,0]";0;1;1;1;0;0;0;0;2;1
477.07883;"[0,1,1,1,1,0]-[0]";"[0,1,1,1,1,0]";0;1;1;1;1;0;0;0;2;1
557.03564;"[0,1,1,1,2,0]-[0]";"[0,1,1,1,2,0]";0;1;1;1;2;0;0;0;2;1
636.99245;"[0,1,1,1,3,0]-[0]";"[0,1,1,1,3,0]";0;1;1;1;3;0;0;0;2;1
439.13258;"[0,1,1,2,0,0]-[0]";"[0,1,1,2,0,0]";0;1;1;2;0;0;0;0;2;1
519.08939;"[0,1,1,2,1,0]-[0]";"[0,1,1,2,1,0]";0;1;1;2;1;0;0;0;2;1
599.0462;"[0,1,1,2,2,0]-[0]";"[0,1,1,2,2,0]";0;1;1;2;2;0;0;0;2;1
481.14314;"[0,1,1,3,0,0]-[0]";"[0,1,1,3,0,0]";0;1;1;3;0;0;0;0;2;1
561.09995;"[0,1,1,3,1,0]-[0]";"[0,1,1,3,1,0]";0;1;1;3;1;0;0;0;2;1
516.18027;"[0,1,2,0,0,0]-[0]";"[0,1,2,0,0,0]";0;1;2;0;0;0;0;0;3;1
596.13708;"[0,1,2,0,1,0]-[0]";"[0,1,2,0,1,0]";0;1;2;0;1;0;0;0;3;1
676.09389;"[0,1,2,0,2,0]-[0]";"[0,1,2,0,2,0]";0;1;2;0;2;0;0;0;3;1
756.0507;"[0,1,2,0,3,0]-[0]";"[0,1,2,0,3,0]";0;1;2;0;3;0;0;0;3;1
836.00751;"[0,1,2,0,4,0]-[0]";"[0,1,2,0,4,0]";0;1;2;0;4;0;0;0;3;1
915.96432;"[0,1,2,0,5,0]-[0]";"[0,1,2,0,5,0]";0;1;2;0;5;0;0;0;3;1
995.92113;"[0,1,2,0,6,0]-[0]";"[0,1,2,0,6,0]";0;1;2;0;6;0;0;0;3;1
558.19083;"[0,1,2,1,0,0]-[0]";"[0,1,2,1,0,0]";0;1;2;1;0;0;0;0;3;1
638.14764;"[0,1,2,1,1,0]-[0]";"[0,1,2,1,1,0]";0;1;2;1;1;0;0;0;3;1
718.10445;"[0,1,2,1,2,0]-[0]";"[0,1,2,1,2,0]";0;1;2;1;2;0;0;0;3;1
798.06126;"[0,1,2,1,3,0]-[0]";"[0,1,2,1,3,0]";0;1;2;1;3;0;0;0;3;1
878.01807;"[0,1,2,1,4,0]-[0]";"[0,1,2,1,4,0]";0;1;2;1;4;0;0;0;3;1
957.97488;"[0,1,2,1,5,0]-[0]";"[0,1,2,1,5,0]";0;1;2;1;5;0;0;0;3;1
600.20139;"[0,1,2,2,0,0]-[0]";"[0,1,2,2,0,0]";0;1;2;2;0;0;0;0;3;1
680.1582;"[0,1,2,2,1,0]-[0]";"[0,1,2,2,1,0]";0;1;2;2;1;0;0;0;3;1
760.11501;"[0,1,2,2,2,0]-[0]";"[0,1,2,2,2,0]";0;1;2;2;2;0;0;0;3;1
840.07182;"[0,1,2,2,3,0]-[0]";"[0,1,2,2,3,0]";0;1;2;2;3;0;0;0;3;1
920.02863;"[0,1,2,2,4,0]-[0]";"[0,1,2,2,4,0]";0;1;2;2;4;0;0;0;3;1
642.21195;"[0,1,2,3,0,0]-[0]";"[0,1,2,3,0,0]";0;1;2;3;0;0;0;0;3;1
722.16876;"[0,1,2,3,1,0]-[0]";"[0,1,2,3,1,0]";0;1;2;3;1;0;0;0;3;1
802.12557;"[0,1,2,3,2,0]-[0]";"[0,1,2,3,2,0]";0;1;2;3;2;0;0;0;3;1
882.08238;"[0,1,2,3,3,0]-[0]";"[0,1,2,3,3,0]";0;1;2;3;3;0;0;0;3;1
531.14355;"[0,2,1,0,0,0]-[0]";"[0,2,1,0,0,0]";0;2;1;0;0;0;0;0;3;1
611.10036;"[0,2,1,0,1,0]-[0]";"[0,2,1,0,1,0]";0;2;1;0;1;0;0;0;3;1
691.05717;"[0,2,1,0,2,0]-[0]";"[0,2,1,0,2,0]";0;2;1;0;2;0;0;0;3;1
771.01398;"[0,2,1,0,3,0]-[0]";"[0,2,1,0,3,0]";0;2;1;0;3;0;0;0;3;1
850.97079;"[0,2,1,0,4,0]-[0]";"[0,2,1,0,4,0]";0;2;1;0;4;0;0;0;3;1
930.9276;"[0,2,1,0,5,0]-[0]";"[0,2,1,0,5,0]";0;2;1;0;5;0;0;0;3;1
573.15411;"[0,2,1,1,0,0]-[0]";"[0,2,1,1,0,0]";0;2;1;1;0;0;0;0;3;1
653.11092;"[0,2,1,1,1,0]-[0]";"[0,2,1,1,1,0]";0;2;1;1;1;0;0;0;3;1
733.06773;"[0,2,1,1,2,0]-[0]";"[0,2,1,1,2,0]";0;2;1;1;2;0;0;0;3;1
813.02454;"[0,2,1,1,3,0]-[0]";"[0,2,1,1,3,0]";0;2;1;1;3;0;0;0;3;1
892.98135;"[0,2,1,1,4,0]-[0]";"[0,2,1,1,4,0]";0;2;1;1;4;0;0;0;3;1
615.16467;"[0,2,1,2,0,0]-[0]";"[0,2,1,2,0,0]";0;2;1;2;0;0;0;0;3;1
695.12148;"[0,2,1,2,1,0]-[0]";"[0,2,1,2,1,0]";0;2;1;2;1;0;0;0;3;1
775.07829;"[0,2,1,2,2,0]-[0]";"[0,2,1,2,2,0]";0;2;1;2;2;0;0;0;3;1
855.0351;"[0,2,1,2,3,0]-[0]";"[0,2,1,2,3,0]";0;2;1;2;3;0;0;0;3;1
657.17523;"[0,2,1,3,0,0]-[0]";"[0,2,1,3,0,0]";0;2;1;3;0;0;0;0;3;1
737.13204;"[0,2,1,3,1,0]-[0]";"[0,2,1,3,1,0]";0;2;1;3;1;0;0;0;3;1
817.08885;"[0,2,1,3,2,0]-[0]";"[0,2,1,3,2,0]";0;2;1;3;2;0;0;0;3;1
772.16917;"[0,2,2,0,1,0]-[0]";"[0,2,2,0,1,0]";0;2;2;0;1;0;0;0;4;1
852.12598;"[0,2,2,0,2,0]-[0]";"[0,2,2,0,2,0]";0;2;2;0;2;0;0;0;4;1
932.08279;"[0,2,2,0,3,0]-[0]";"[0,2,2,0,3,0]";0;2;2;0;3;0;0;0;4;1
1012.0396;"[0,2,2,0,4,0]-[0]";"[0,2,2,0,4,0]";0;2;2;0;4;0;0;0;4;1
1091.99641;"[0,2,2,0,5,0]-[0]";"[0,2,2,0,5,0]";0;2;2;0;5;0;0;0;4;1
1171.95322;"[0,2,2,0,6,0]-[0]";"[0,2,2,0,6,0]";0;2;2;0;6;0;0;0;4;1
1251.91003;"[0,2,2,0,7,0]-[0]";"[0,2,2,0,7,0]";0;2;2;0;7;0;0;0;4;1
814.17973;"[0,2,2,1,1,0]-[0]";"[0,2,2,1,1,0]";0;2;2;1;1;0;0;0;4;1
894.13654;"[0,2,2,1,2,0]-[0]";"[0,2,2,1,2,0]";0;2;2;1;2;0;0;0;4;1
974.09335;"[0,2,2,1,3,0]-[0]";"[0,2,2,1,3,0]";0;2;2;1;3;0;0;0;4;1
1054.05016;"[0,2,2,1,4,0]-[0]";"[0,2,2,1,4,0]";0;2;2;1;4;0;0;0;4;1
1134.00697;"[0,2,2,1,5,0]-[0]";"[0,2,2,1,5,0]";0;2;2;1;5;0;0;0;4;1
1213.96378;"[0,2,2,1,6,0]-[0]";"[0,2,2,1,6,0]";0;2;2;1;6;0;0;0;4;1
856.19029;"[0,2,2,2,1,0]-[0]";"[0,2,2,2,1,0]";0;2;2;2;1;0;0;0;4;1
936.1471;"[0,2,2,2,2,0]-[0]";"[0,2,2,2,2,0]";0;2;2;2;2;0;0;0;4;1
1016.10391;"[0,2,2,2,3,0]-[0]";"[0,2,2,2,3,0]";0;2;2;2;3;0;0;0;4;1
1096.06072;"[0,2,2,2,4,0]-[0]";"[0,2,2,2,4,0]";0;2;2;2;4;0;0;0;4;1
1176.01753;"[0,2,2,2,5,0]-[0]";"[0,2,2,2,5,0]";0;2;2;2;5;0;0;0;4;1
898.20085;"[0,2,2,3,1,0]-[0]";"[0,2,2,3,1,0]";0;2;2;3;1;0;0;0;4;1
978.15766;"[0,2,2,3,2,0]-[0]";"[0,2,2,3,2,0]";0;2;2;3;2;0;0;0;4;1
1058.11447;"[0,2,2,3,3,0]-[0]";"[0,2,2,3,3,0]";0;2;2;3;3;0;0;0;4;1
1138.07128;"[0,2,2,3,4,0]-[0]";"[0,2,2,3,4,0]";0;2;2;3;4;0;0;0;4;1
933.23798;"[0,2,3,0,1,0]-[0]";"[0,2,3,0,1,0]";0;2;3;0;1;0;0;0;5;1
1013.19479;"[0,2,3,0,2,0]-[0]";"[0,2,3,0,2,0]";0;2;3;0;2;0;0;0;5;1
1093.1516;"[0,2,3,0,3,0]-[0]";"[0,2,3,0,3,0]";0;2;3;0;3;0;0;0;5;1
1173.10841;"[0,2,3,0,4,0]-[0]";"[0,2,3,0,4,0]";0;2;3;0;4;0;0;0;5;1
1253.06522;"[0,2,3,0,5,0]-[0]";"[0,2,3,0,5,0]";0;2;3;0;5;0;0;0;5;1
1333.02203;"[0,2,3,0,6,0]-[0]";"[0,2,3,0,6,0]";0;2;3;0;6;0;0;0;5;1
1412.97884;"[0,2,3,0,7,0]-[0]";"[0,2,3,0,7,0]";0;2;3;0;7;0;0;0;5;1
1492.93565;"[0,2,3,0,8,0]-[0]";"[0,2,3,0,8,0]";0;2;3;0;8;0;0;0;5;1
1572.89246;"[0,2,3,0,9,0]-[0]";"[0,2,3,0,9,0]";0;2;3;0;9;0;0;0;5;1
975.24854;"[0,2,3,1,1,0]-[0]";"[0,2,3,1,1,0]";0;2;3;1;1;0;0;0;5;1
1055.20535;"[0,2,3,1,2,0]-[0]";"[0,2,3,1,2,0]";0;2;3;1;2;0;0;0;5;1
1135.16216;"[0,2,3,1,3,0]-[0]";"[0,2,3,1,3,0]";0;2;3;1;3;0;0;0;5;1
1215.11897;"[0,2,3,1,4,0]-[0]";"[0,2,3,1,4,0]";0;2;3;1;4;0;0;0;5;1
1295.07578;"[0,2,3,1,5,0]-[0]";"[0,2,3,1,5,0]";0;2;3;1;5;0;0;0;5;1
1375.03259;"[0,2,3,1,6,0]-[0]";"[0,2,3,1,6,0]";0;2;3;1;6;0;0;0;5;1
1454.9894;"[0,2,3,1,7,0]-[0]";"[0,2,3,1,7,0]";0;2;3;1;7;0;0;0;5;1
1534.94621;"[0,2,3,1,8,0]-[0]";"[0,2,3,1,8,0]";0;2;3;1;8;0;0;0;5;1
1017.2591;"[0,2,3,2,1,0]-[0]";"[0,2,3,2,1,0]";0;2;3;2;1;0;0;0;5;1
1097.21591;"[0,2,3,2,2,0]-[0]";"[0,2,3,2,2,0]";0;2;3;2;2;0;0;0;5;1
1177.17272;"[0,2,3,2,3,0]-[0]";"[0,2,3,2,3,0]";0;2;3;2;3;0;0;0;5;1
1257.12953;"[0,2,3,2,4,0]-[0]";"[0,2,3,2,4,0]";0;2;3;2;4;0;0;0;5;1
1337.08634;"[0,2,3,2,5,0]-[0]";"[0,2,3,2,5,0]";0;2;3;2;5;0;0;0;5;1
1417.04315;"[0,2,3,2,6,0]-[0]";"[0,2,3,2,6,0]";0;2;3;2;6;0;0;0;5;1
1496.99996;"[0,2,3,2,7,0]-[0]";"[0,2,3,2,7,0]";0;2;3;2;7;0;0;0;5;1
1059.26966;"[0,2,3,3,1,0]-[0]";"[0,2,3,3,1,0]";0;2;3;3;1;0;0;0;5;1
1139.22647;"[0,2,3,3,2,0]-[0]";"[0,2,3,3,2,0]";0;2;3;3;2;0;0;0;5;1
1219.18328;"[0,2,3,3,3,0]-[0]";"[0,2,3,3,3,0]";0;2;3;3;3;0;0;0;5;1
1299.14009;"[0,2,3,3,4,0]-[0]";"[0,2,3,3,4,0]";0;2;3;3;4;0;0;0;5;1
1379.0969;"[0,2,3,3,5,0]-[0]";"[0,2,3,3,5,0]";0;2;3;3;5;0;0;0;5;1
1459.05371;"[0,2,3,3,6,0]-[0]";"[0,2,3,3,6,0]";0;2;3;3;6;0;0;0;5;1
948.20126;"[0,3,2,0,1,0]-[0]";"[0,3,2,0,1,0]";0;3;2;0;1;0;0;0;5;1
1028.15807;"[0,3,2,0,2,0]-[0]";"[0,3,2,0,2,0]";0;3;2;0;2;0;0;0;5;1
1108.11488;"[0,3,2,0,3,0]-[0]";"[0,3,2,0,3,0]";0;3;2;0;3;0;0;0;5;1
1188.07169;"[0,3,2,0,4,0]-[0]";"[0,3,2,0,4,0]";0;3;2;0;4;0;0;0;5;1
1268.0285;"[0,3,2,0,5,0]-[0]";"[0,3,2,0,5,0]";0;3;2;0;5;0;0;0;5;1
1347.98531;"[0,3,2,0,6,0]-[0]";"[0,3,2,0,6,0]";0;3;2;0;6;0;0;0;5;1
1427.94212;"[0,3,2,0,7,0]-[0]";"[0,3,2,0,7,0]";0;3;2;0;7;0;0;0;5;1
1507.89893;"[0,3,2,0,8,0]-[0]";"[0,3,2,0,8,0]";0;3;2;0;8;0;0;0;5;1
990.21182;"[0,3,2,1,1,0]-[0]";"[0,3,2,1,1,0]";0;3;2;1;1;0;0;0;5;1
1070.16863;"[0,3,2,1,2,0]-[0]";"[0,3,2,1,2,0]";0;3;2;1;2;0;0;0;5;1
1150.12544;"[0,3,2,1,3,0]-[0]";"[0,3,2,1,3,0]";0;3;2;1;3;0;0;0;5;1
1230.08225;"[0,3,2,1,4,0]-[0]";"[0,3,2,1,4,0]";0;3;2;1;4;0;0;0;5;1
1310.03906;"[0,3,2,1,5,0]-[0]";"[0,3,2,1,5,0]";0;3;2;1;5;0;0;0;5;1
1389.99587;"[0,3,2,1,6,0]-[0]";"[0,3,2,1,6,0]";0;3;2;1;6;0;0;0;5;1
1469.95268;"[0,3,2,1,7,0]-[0]";"[0,3,2,1,7,0]";0;3;2;1;7;0;0;0;5;1
1032.22238;"[0,3,2,2,1,0]-[0]";"[0,3,2,2,1,0]";0;3;2;2;1;0;0;0;5;1
1112.17919;"[0,3,2,2,2,0]-[0]";"[0,3,2,2,2,0]";0;3;2;2;2;0;0;0;5;1
1192.136;"[0,3,2,2,3,0]-[0]";"[0,3,2,2,3,0]";0;3;2;2;3;0;0;0;5;1
1272.09281;"[0,3,2,2,4,0]-[0]";"[0,3,2,2,4,0]";0;3;2;2;4;0;0;0;5;1
1352.04962;"[0,3,2,2,5,0]-[0]";"[0,3,2,2,5,0]";0;3;2;2;5;0;0;0;5;1
1432.00643;"[0,3,2,2,6,0]-[0]";"[0,3,2,2,6,0]";0;3;2;2;6;0;0;0;5;1
1074.23294;"[0,3,2,3,1,0]-[0]";"[0,3,2,3,1,0]";0;3;2;3;1;0;0;0;5;1
1154.18975;"[0,3,2,3,2,0]-[0]";"[0,3,2,3,2,0]";0;3;2;3;2;0;0;0;5;1
1234.14656;"[0,3,2,3,3,0]-[0]";"[0,3,2,3,3,0]";0;3;2;3;3;0;0;0;5;1
1314.10337;"[0,3,2,3,4,0]-[0]";"[0,3,2,3,4,0]";0;3;2;3;4;0;0;0;5;1
1394.06018;"[0,3,2,3,5,0]-[0]";"[0,3,2,3,5,0]";0;3;2;3;5;0;0;0;5;1
1189.22688;"[0,3,3,0,2,0]-[0]";"[0,3,3,0,2,0]";0;3;3;0;2;0;0;0;6;1
1269.18369;"[0,3,3,0,3,0]-[0]";"[0,3,3,0,3,0]";0;3;3;0;3;0;0;0;6;1
1349.1405;"[0,3,3,0,4,0]-[0]";"[0,3,3,0,4,0]";0;3;3;0;4;0;0;0;6;1
1429.09731;"[0,3,3,0,5,0]-[0]";"[0,3,3,0,5,0]";0;3;3;0;5;0;0;0;6;1
1509.05412;"[0,3,3,0,6,0]-[0]";"[0,3,3,0,6,0]";0;3;3;0;6;0;0;0;6;1
1589.01093;"[0,3,3,0,7,0]-[0]";"[0,3,3,0,7,0]";0;3;3;0;7;0;0;0;6;1
1668.96774;"[0,3,3,0,8,0]-[0]";"[0,3,3,0,8,0]";0;3;3;0;8;0;0;0;6;1
1748.92455;"[0,3,3,0,9,0]-[0]";"[0,3,3,0,9,0]";0;3;3;0;9;0;0;0;6;1
1828.88136;"[0,3,3,0,10,0]-[0]";"[0,3,3,0,10,0]";0;3;3;0;10;0;0;0;6;1
1231.23744;"[0,3,3,1,2,0]-[0]";"[0,3,3,1,2,0]";0;3;3;1;2;0;0;0;6;1
1311.19425;"[0,3,3,1,3,0]-[0]";"[0,3,3,1,3,0]";0;3;3;1;3;0;0;0;6;1
1391.15106;"[0,3,3,1,4,0]-[0]";"[0,3,3,1,4,0]";0;3;3;1;4;0;0;0;6;1
1471.10787;"[0,3,3,1,5,0]-[0]";"[0,3,3,1,5,0]";0;3;3;1;5;0;0;0;6;1
1551.06468;"[0,3,3,1,6,0]-[0]";"[0,3,3,1,6,0]";0;3;3;1;6;0;0;0;6;1
1631.02149;"[0,3,3,1,7,0]-[0]";"[0,3,3,1,7,0]";0;3;3;1;7;0;0;0;6;1
1710.9783;"[0,3,3,1,8,0]-[0]";"[0,3,3,1,8,0]";0;3;3;1;8;0;0;0;6;1
1790.93511;"[0,3,3,1,9,0]-[0]";"[0,3,3,1,9,0]";0;3;3;1;9;0;0;0;6;1
1273.248;"[0,3,3,2,2,0]-[0]";"[0,3,3,2,2,0]";0;3;3;2;2;0;0;0;6;1
1353.20481;"[0,3,3,2,3,0]-[0]";"[0,3,3,2,3,0]";0;3;3;2;3;0;0;0;6;1
1433.16162;"[0,3,3,2,4,0]-[0]";"[0,3,3,2,4,0]";0;3;3;2;4;0;0;0;6;1
1513.11843;"[0,3,3,2,5,0]-[0]";"[0,3,3,2,5,0]";0;3;3;2;5;0;0;0;6;1
1593.07524;"[0,3,3,2,6,0]-[0]";"[0,3,3,2,6,0]";0;3;3;2;6;0;0;0;6;1
1673.03205;"[0,3,3,2,7,0]-[0]";"[0,3,3,2,7,0]";0;3;3;2;7;0;0;0;6;1
1752.98886;"[0,3,3,2,8,0]-[0]";"[0,3,3,2,8,0]";0;3;3;2;8;0;0;0;6;1
1315.25856;"[0,3,3,3,2,0]-[0]";"[0,3,3,3,2,0]";0;3;3;3;2;0;0;0;6;1
1395.21537;"[0,3,3,3,3,0]-[0]";"[0,3,3,3,3,0]";0;3;3;3;3;0;0;0;6;1
1475.17218;"[0,3,3,3,4,0]-[0]";"[0,3,3,3,4,0]";0;3;3;3;4;0;0;0;6;1
1555.12899;"[0,3,3,3,5,0]-[0]";"[0,3,3,3,5,0]";0;3;3;3;5;0;0;0;6;1
1635.0858;"[0,3,3,3,6,0]-[0]";"[0,3,3,3,6,0]";0;3;3;3;6;0;0;0;6;1
1715.04261;"[0,3,3,3,7,0]-[0]";"[0,3,3,3,7,0]";0;3;3;3;7;0;0;0;6;1
1350.29569;"[0,3,4,0,2,0]-[0]";"[0,3,4,0,2,0]";0;3;4;0;2;0;0;0;7;1
1430.2525;"[0,3,4,0,3,0]-[0]";"[0,3,4,0,3,0]";0;3;4;0;3;0;0;0;7;1
1510.20931;"[0,3,4,0,4,0]-[0]";"[0,3,4,0,4,0]";0;3;4;0;4;0;0;0;7;1
1590.16612;"[0,3,4,0,5,0]-[0]";"[0,3,4,0,5,0]";0;3;4;0;5;0;0;0;7;1
1670.12293;"[0,3,4,0,6,0]-[0]";"[0,3,4,0,6,0]";0;3;4;0;6;0;0;0;7;1
1750.07974;"[0,3,4,0,7,0]-[0]";"[0,3,4,0,7,0]";0;3;4;0;7;0;0;0;7;1
1830.03655;"[0,3,4,0,8,0]-[0]";"[0,3,4,0,8,0]";0;3;4;0;8;0;0;0;7;1
1909.99336;"[0,3,4,0,9,0]-[0]";"[0,3,4,0,9,0]";0;3;4;0;9;0;0;0;7;1
1989.95017;"[0,3,4,0,10,0]-[0]";"[0,3,4,0,10,0]";0;3;4;0;10;0;0;0;7;1
2069.90698;"[0,3,4,0,11,0]-[0]";"[0,3,4,0,11,0]";0;3;4;0;11;0;0;0;7;1
2149.86379;"[0,3,4,0,12,0]-[0]";"[0,3,4,0,12,0]";0;3;4;0;12;0;0;0;7;1
1392.30625;"[0,3,4,1,2,0]-[0]";"[0,3,4,1,2,0]";0;3;4;1;2;0;0;0;7;1
1472.26306;"[0,3,4,1,3,0]-[0]";"[0,3,4,1,3,0]";0;3;4;1;3;0;0;0;7;1
1552.21987;"[0,3,4,1,4,0]-[0]";"[0,3,4,1,4,0]";0;3;4;1;4;0;0;0;7;1
1632.17668;"[0,3,4,1,5,0]-[0]";"[0,3,4,1,5,0]";0;3;4;1;5;0;0;0;7;1
1712.13349;"[0,3,4,1,6,0]-[0]";"[0,3,4,1,6,0]";0;3;4;1;6;0;0;0;7;1
1792.0903;"[0,3,4,1,7,0]-[0]";"[0,3,4,1,7,0]";0;3;4;1;7;0;0;0;7;1
1872.04711;"[0,3,4,1,8,0]-[0]";"[0,3,4,1,8,0]";0;3;4;1;8;0;0;0;7;1
1952.00392;"[0,3,4,1,9,0]-[0]";"[0,3,4,1,9,0]";0;3;4;1;9;0;0;0;7;1
2031.96073;"[0,3,4,1,10,0]-[0]";"[0,3,4,1,10,0]";0;3;4;1;10;0;0;0;7;1
2111.91754;"[0,3,4,1,11,0]-[0]";"[0,3,4,1,11,0]";0;3;4;1;11;0;0;0;7;1
1434.31681;"[0,3,4,2,2,0]-[0]";"[0,3,4,2,2,0]";0;3;4;2;2;0;0;0;7;1
1514.27362;"[0,3,4,2,3,0]-[0]";"[0,3,4,2,3,0]";0;3;4;2;3;0;0;0;7;1
1594.23043;"[0,3,4,2,4,0]-[0]";"[0,3,4,2,4,0]";0;3;4;2;4;0;0;0;7;1
1674.18724;"[0,3,4,2,5,0]-[0]";"[0,3,4,2,5,0]";0;3;4;2;5;0;0;0;7;1
1754.14405;"[0,3,4,2,6,0]-[0]";"[0,3,4,2,6,0]";0;3;4;2;6;0;0;0;7;1
1834.10086;"[0,3,4,2,7,0]-[0]";"[0,3,4,2,7,0]";0;3;4;2;7;0;0;0;7;1
1914.05767;"[0,3,4,2,8,0]-[0]";"[0,3,4,2,8,0]";0;3;4;2;8;0;0;0;7;1
1994.01448;"[0,3,4,2,9,0]-[0]";"[0,3,4,2,9,0]";0;3;4;2;9;0;0;0;7;1
2073.97129;"[0,3,4,2,10,0]-[0]";"[0,3,4,2,10,0]";0;3;4;2;10;0;0;0;7;1
1476.32737;"[0,3,4,3,2,0]-[0]";"[0,3,4,3,2,0]";0;3;4;3;2;0;0;0;7;1
1556.28418;"[0,3,4,3,3,0]-[0]";"[0,3,4,3,3,0]";0;3;4;3;3;0;0;0;7;1
1636.24099;"[0,3,4,3,4,0]-[0]";"[0,3,4,3,4,0]";0;3;4;3;4;0;0;0;7;1
1716.1978;"[0,3,4,3,5,0]-[0]";"[0,3,4,3,5,0]";0;3;4;3;5;0;0;0;7;1
1796.15461;"[0,3,4,3,6,0]-[0]";"[0,3,4,3,6,0]";0;3;4;3;6;0;0;0;7;1
1876.11142;"[0,3,4,3,7,0]-[0]";"[0,3,4,3,7,0]";0;3;4;3;7;0;0;0;7;1
1956.06823;"[0,3,4,3,8,0]-[0]";"[0,3,4,3,8,0]";0;3;4;3;8;0;0;0;7;1
2036.02504;"[0,3,4,3,9,0]-[0]";"[0,3,4,3,9,0]";0;3;4;3;9;0;0;0;7;1
1365.25897;"[0,4,3,0,2,0]-[0]";"[0,4,3,0,2,0]";0;4;3;0;2;0;0;0;7;1
1445.21578;"[0,4,3,0,3,0]-[0]";"[0,4,3,0,3,0]";0;4;3;0;3;0;0;0;7;1
1525.17259;"[0,4,3,0,4,0]-[0]";"[0,4,3,0,4,0]";0;4;3;0;4;0;0;0;7;1
1605.1294;"[0,4,3,0,5,0]-[0]";"[0,4,3,0,5,0]";0;4;3;0;5;0;0;0;7;1
1685.08621;"[0,4,3,0,6,0]-[0]";"[0,4,3,0,6,0]";0;4;3;0;6;0;0;0;7;1
1765.04302;"[0,4,3,0,7,0]-[0]";"[0,4,3,0,7,0]";0;4;3;0;7;0;0;0;7;1
1844.99983;"[0,4,3,0,8,0]-[0]";"[0,4,3,0,8,0]";0;4;3;0;8;0;0;0;7;1
1924.95664;"[0,4,3,0,9,0]-[0]";"[0,4,3,0,9,0]";0;4;3;0;9;0;0;0;7;1
2004.91345;"[0,4,3,0,10,0]-[0]";"[0,4,3,0,10,0]";0;4;3;0;10;0;0;0;7;1
2084.87026;"[0,4,3,0,11,0]-[0]";"[0,4,3,0,11,0]";0;4;3;0;11;0;0;0;7;1
1407.26953;"[0,4,3,1,2,0]-[0]";"[0,4,3,1,2,0]";0;4;3;1;2;0;0;0;7;1
1487.22634;"[0,4,3,1,3,0]-[0]";"[0,4,3,1,3,0]";0;4;3;1;3;0;0;0;7;1
1567.18315;"[0,4,3,1,4,0]-[0]";"[0,4,3,1,4,0]";0;4;3;1;4;0;0;0;7;1
1647.13996;"[0,4,3,1,5,0]-[0]";"[0,4,3,1,5,0]";0;4;3;1;5;0;0;0;7;1
1727.09677;"[0,4,3,1,6,0]-[0]";"[0,4,3,1,6,0]";0;4;3;1;6;0;0;0;7;1
1807.05358;"[0,4,3,1,7,0]-[0]";"[0,4,3,1,7,0]";0;4;3;1;7;0;0;0;7;1
1887.01039;"[0,4,3,1,8,0]-[0]";"[0,4,3,1,8,0]";0;4;3;1;8;0;0;0;7;1
1966.9672;"[0,4,3,1,9,0]-[0]";"[0,4,3,1,9,0]";0;4;3;1;9;0;0;0;7;1
2046.92401;"[0,4,3,1,10,0]-[0]";"[0,4,3,1,10,0]";0;4;3;1;10;0;0;0;7;1
1449.28009;"[0,4,3,2,2,0]-[0]";"[0,4,3,2,2,0]";0;4;3;2;2;0;0;0;7;1
1529.2369;"[0,4,3,2,3,0]-[0]";"[0,4,3,2,3,0]";0;4;3;2;3;0;0;0;7;1
1609.19371;"[0,4,3,2,4,0]-[0]";"[0,4,3,2,4,0]";0;4;3;2;4;0;0;0;7;1
1689.15052;"[0,4,3,2,5,0]-[0]";"[0,4,3,2,5,0]";0;4;3;2;5;0;0;0;7;1
1769.10733;"[0,4,3,2,6,0]-[0]";"[0,4,3,2,6,0]";0;4;3;2;6;0;0;0;7;1
1849.06414;"[0,4,3,2,7,0]-[0]";"[0,4,3,2,7,0]";0;4;3;2;7;0;0;0;7;1
1929.02095;"[0,4,3,2,8,0]-[0]";"[0,4,3,2,8,0]";0;4;3;2;8;0;0;0;7;1
2008.97776;"[0,4,3,2,9,0]-[0]";"[0,4,3,2,9,0]";0;4;3;2;9;0;0;0;7;1
1491.29065;"[0,4,3,3,2,0]-[0]";"[0,4,3,3,2,0]";0;4;3;3;2;0;0;0;7;1
1571.24746;"[0,4,3,3,3,0]-[0]";"[0,4,3,3,3,0]";0;4;3;3;3;0;0;0;7;1
1651.20427;"[0,4,3,3,4,0]-[0]";"[0,4,3,3,4,0]";0;4;3;3;4;0;0;0;7;1
1731.16108;"[0,4,3,3,5,0]-[0]";"[0,4,3,3,5,0]";0;4;3;3;5;0;0;0;7;1
1811.11789;"[0,4,3,3,6,0]-[0]";"[0,4,3,3,6,0]";0;4;3;3;6;0;0;0;7;1
1891.0747;"[0,4,3,3,7,0]-[0]";"[0,4,3,3,7,0]";0;4;3;3;7;0;0;0;7;1
1971.03151;"[0,4,3,3,8,0]-[0]";"[0,4,3,3,8,0]";0;4;3;3;8;0;0;0;7;1
